filename,frame_path,label,manipulation,source_video,frame_index,sample_number,timestamp_seconds,total_video_frames,fps,face_detected,detection_score,split
original_002_frame_04.png,data_processed\frames\original_002_frame_04.png,0,original,002.mp4,311,4,10.366666666666667,693,30.0,1,0.9337098598480223,train
original_002_frame_05.png,data_processed\frames\original_002_frame_05.png,0,original,002.mp4,381,5,12.7,693,30.0,1,0.937428653240204,train
original_002_frame_06.png,data_processed\frames\original_002_frame_06.png,0,original,002.mp4,450,6,15.0,693,30.0,1,0.9368042945861816,train
original_002_frame_07.png,data_processed\frames\original_002_frame_07.png,0,original,002.mp4,519,7,17.3,693,30.0,1,0.9373548030853271,train
original_002_frame_08.png,data_processed\frames\original_002_frame_08.png,0,original,002.mp4,589,8,19.633333333333333,693,30.0,1,0.9448792934417723,train
original_002_frame_09.png,data_processed\frames\original_002_frame_09.png,0,original,002.mp4,658,9,21.933333333333334,693,30.0,1,0.9412702918052672,train
original_003_frame_00.png,data_processed\frames\original_003_frame_00.png,0,original,003.mp4,15,0,0.6,303,25.0,1,0.9270710945129396,test
original_003_frame_01.png,data_processed\frames\original_003_frame_01.png,0,original,003.mp4,45,1,1.8,303,25.0,1,0.9397127032279968,test
original_003_frame_02.png,data_processed\frames\original_003_frame_02.png,0,original,003.mp4,75,2,3.0,303,25.0,1,0.9300903677940368,test
original_003_frame_03.png,data_processed\frames\original_003_frame_03.png,0,original,003.mp4,106,3,4.24,303,25.0,1,0.9373220205307008,test
original_003_frame_04.png,data_processed\frames\original_003_frame_04.png,0,original,003.mp4,136,4,5.44,303,25.0,1,0.9349220991134644,test
original_003_frame_05.png,data_processed\frames\original_003_frame_05.png,0,original,003.mp4,166,5,6.64,303,25.0,1,0.9391555786132812,test
original_003_frame_06.png,data_processed\frames\original_003_frame_06.png,0,original,003.mp4,196,6,7.84,303,25.0,1,0.9433372020721436,test
original_003_frame_07.png,data_processed\frames\original_003_frame_07.png,0,original,003.mp4,227,7,9.08,303,25.0,1,0.9184820652008056,test
original_003_frame_08.png,data_processed\frames\original_003_frame_08.png,0,original,003.mp4,257,8,10.28,303,25.0,1,0.9313215017318726,test
original_003_frame_09.png,data_processed\frames\original_003_frame_09.png,0,original,003.mp4,287,9,11.48,303,25.0,1,0.9314517378807068,test
original_004_frame_00.png,data_processed\frames\original_004_frame_00.png,0,original,004.mp4,15,0,0.6,309,25.0,1,0.9468255043029784,val
original_004_frame_01.png,data_processed\frames\original_004_frame_01.png,0,original,004.mp4,46,1,1.84,309,25.0,1,0.8186511993408203,val
original_004_frame_02.png,data_processed\frames\original_004_frame_02.png,0,original,004.mp4,77,2,3.08,309,25.0,1,0.8151434063911438,val
original_004_frame_03.png,data_processed\frames\original_004_frame_03.png,0,original,004.mp4,108,3,4.32,309,25.0,1,0.8237437009811401,val
original_004_frame_04.png,data_processed\frames\original_004_frame_04.png,0,original,004.mp4,139,4,5.56,309,25.0,1,0.9488253593444824,val
original_004_frame_05.png,data_processed\frames\original_004_frame_05.png,0,original,004.mp4,169,5,6.76,309,25.0,1,0.9472689628601074,val
original_004_frame_06.png,data_processed\frames\original_004_frame_06.png,0,original,004.mp4,200,6,8.0,309,25.0,1,0.9486680030822754,val
original_004_frame_07.png,data_processed\frames\original_004_frame_07.png,0,original,004.mp4,231,7,9.24,309,25.0,1,0.9449104070663452,val
original_004_frame_08.png,data_processed\frames\original_004_frame_08.png,0,original,004.mp4,262,8,10.48,309,25.0,1,0.9467308521270752,val
original_004_frame_09.png,data_processed\frames\original_004_frame_09.png,0,original,004.mp4,293,9,11.72,309,25.0,1,0.9463524222373962,val
original_005_frame_00.png,data_processed\frames\original_005_frame_00.png,0,original,005.mp4,19,0,0.76,385,25.0,1,0.9388746619224548,train
original_005_frame_01.png,data_processed\frames\original_005_frame_01.png,0,original,005.mp4,57,1,2.28,385,25.0,1,0.9373542666435242,train
original_005_frame_02.png,data_processed\frames\original_005_frame_02.png,0,original,005.mp4,96,2,3.84,385,25.0,1,0.9375341534614564,train
original_005_frame_03.png,data_processed\frames\original_005_frame_03.png,0,original,005.mp4,134,3,5.36,385,25.0,1,0.9355477690696716,train
original_005_frame_04.png,data_processed\frames\original_005_frame_04.png,0,original,005.mp4,173,4,6.92,385,25.0,1,0.9352583289146424,train
original_005_frame_05.png,data_processed\frames\original_005_frame_05.png,0,original,005.mp4,211,5,8.44,385,25.0,1,0.936778485774994,train
original_005_frame_06.png,data_processed\frames\original_005_frame_06.png,0,original,005.mp4,250,6,10.0,385,25.0,1,0.9401662945747375,train
original_005_frame_07.png,data_processed\frames\original_005_frame_07.png,0,original,005.mp4,288,7,11.52,385,25.0,1,0.9376602172851562,train
original_005_frame_08.png,data_processed\frames\original_005_frame_08.png,0,original,005.mp4,327,8,13.08,385,25.0,1,0.9316311478614808,train
original_005_frame_09.png,data_processed\frames\original_005_frame_09.png,0,original,005.mp4,365,9,14.6,385,25.0,1,0.9193587899208068,train
original_006_frame_00.png,data_processed\frames\original_006_frame_00.png,0,original,006.mp4,15,0,0.5,310,30.0,1,0.9416680335998536,train
original_006_frame_01.png,data_processed\frames\original_006_frame_01.png,0,original,006.mp4,46,1,1.5333333333333334,310,30.0,1,0.9458043575286864,train
original_006_frame_02.png,data_processed\frames\original_006_frame_02.png,0,original,006.mp4,77,2,2.566666666666667,310,30.0,1,0.9493995904922484,train
original_006_frame_03.png,data_processed\frames\original_006_frame_03.png,0,original,006.mp4,108,3,3.6,310,30.0,1,0.947729229927063,train
original_006_frame_04.png,data_processed\frames\original_006_frame_04.png,0,original,006.mp4,139,4,4.633333333333334,310,30.0,1,0.9507173895835876,train
original_006_frame_05.png,data_processed\frames\original_006_frame_05.png,0,original,006.mp4,170,5,5.666666666666667,310,30.0,1,0.9483685493469238,train
original_006_frame_06.png,data_processed\frames\original_006_frame_06.png,0,original,006.mp4,201,6,6.7,310,30.0,1,0.9485873579978944,train
original_006_frame_07.png,data_processed\frames\original_006_frame_07.png,0,original,006.mp4,232,7,7.733333333333333,310,30.0,1,0.9509243369102478,train
original_006_frame_08.png,data_processed\frames\original_006_frame_08.png,0,original,006.mp4,263,8,8.766666666666667,310,30.0,1,0.9495108723640442,train
original_006_frame_09.png,data_processed\frames\original_006_frame_09.png,0,original,006.mp4,294,9,9.8,310,30.0,1,0.9499167203903198,train
original_007_frame_00.png,data_processed\frames\original_007_frame_00.png,0,original,007.mp4,25,0,1.0,505,25.0,1,0.9337610006332396,train
original_007_frame_01.png,data_processed\frames\original_007_frame_01.png,0,original,007.mp4,75,1,3.0,505,25.0,1,0.9330387115478516,train
original_007_frame_02.png,data_processed\frames\original_007_frame_02.png,0,original,007.mp4,126,2,5.04,505,25.0,1,0.929512619972229,train
original_007_frame_03.png,data_processed\frames\original_007_frame_03.png,0,original,007.mp4,176,3,7.04,505,25.0,1,0.9330915212631226,train
original_007_frame_04.png,data_processed\frames\original_007_frame_04.png,0,original,007.mp4,227,4,9.08,505,25.0,1,0.9213894009590148,train
original_007_frame_05.png,data_processed\frames\original_007_frame_05.png,0,original,007.mp4,277,5,11.08,505,25.0,1,0.9394031167030334,train
original_007_frame_06.png,data_processed\frames\original_007_frame_06.png,0,original,007.mp4,328,6,13.12,505,25.0,1,0.9259507060050964,train
original_007_frame_07.png,data_processed\frames\original_007_frame_07.png,0,original,007.mp4,378,7,15.12,505,25.0,1,0.9246727228164672,train
original_007_frame_08.png,data_processed\frames\original_007_frame_08.png,0,original,007.mp4,429,8,17.16,505,25.0,1,0.930869162082672,train
original_007_frame_09.png,data_processed\frames\original_007_frame_09.png,0,original,007.mp4,479,9,19.16,505,25.0,1,0.9226593375205994,train
original_008_frame_00.png,data_processed\frames\original_008_frame_00.png,0,original,008.mp4,31,0,1.24,637,25.0,1,0.940426468849182,train
original_008_frame_01.png,data_processed\frames\original_008_frame_01.png,0,original,008.mp4,95,1,3.8,637,25.0,1,0.9385097026824952,train
original_008_frame_02.png,data_processed\frames\original_008_frame_02.png,0,original,008.mp4,159,2,6.36,637,25.0,1,0.9196814894676208,train
original_008_frame_03.png,data_processed\frames\original_008_frame_03.png,0,original,008.mp4,222,3,8.88,637,25.0,1,0.9279575347900392,train
original_008_frame_04.png,data_processed\frames\original_008_frame_04.png,0,original,008.mp4,286,4,11.44,637,25.0,1,0.941533088684082,train
original_008_frame_05.png,data_processed\frames\original_008_frame_05.png,0,original,008.mp4,350,5,14.0,637,25.0,1,0.9325294494628906,train
original_008_frame_06.png,data_processed\frames\original_008_frame_06.png,0,original,008.mp4,414,6,16.56,637,25.0,1,0.9376602172851562,train
original_008_frame_07.png,data_processed\frames\original_008_frame_07.png,0,original,008.mp4,477,7,19.08,637,25.0,1,0.9405385851860046,train
original_008_frame_08.png,data_processed\frames\original_008_frame_08.png,0,original,008.mp4,541,8,21.64,637,25.0,1,0.936214029788971,train
original_008_frame_09.png,data_processed\frames\original_008_frame_09.png,0,original,008.mp4,605,9,24.2,637,25.0,1,0.9431001543998718,train
original_009_frame_00.png,data_processed\frames\original_009_frame_00.png,0,original,009.mp4,29,0,0.9666666666666668,588,30.0,1,0.9438230991363524,train
original_009_frame_01.png,data_processed\frames\original_009_frame_01.png,0,original,009.mp4,88,1,2.933333333333333,588,30.0,1,0.9466280341148376,train
original_009_frame_02.png,data_processed\frames\original_009_frame_02.png,0,original,009.mp4,147,2,4.9,588,30.0,1,0.9454872012138368,train
original_009_frame_03.png,data_processed\frames\original_009_frame_03.png,0,original,009.mp4,205,3,6.833333333333333,588,30.0,1,0.9442505836486816,train
original_009_frame_04.png,data_processed\frames\original_009_frame_04.png,0,original,009.mp4,264,4,8.8,588,30.0,1,0.9443324208259584,train
original_009_frame_05.png,data_processed\frames\original_009_frame_05.png,0,original,009.mp4,323,5,10.766666666666667,588,30.0,1,0.9420915246009828,train
original_009_frame_06.png,data_processed\frames\original_009_frame_06.png,0,original,009.mp4,382,6,12.733333333333333,588,30.0,1,0.9486486315727234,train
original_009_frame_07.png,data_processed\frames\original_009_frame_07.png,0,original,009.mp4,441,7,14.7,588,30.0,1,0.94159197807312,train
original_009_frame_08.png,data_processed\frames\original_009_frame_08.png,0,original,009.mp4,499,8,16.633333333333333,588,30.0,1,0.941661775112152,train
original_009_frame_09.png,data_processed\frames\original_009_frame_09.png,0,original,009.mp4,558,9,18.6,588,30.0,1,0.94605952501297,train
original_010_frame_00.png,data_processed\frames\original_010_frame_00.png,0,original,010.mp4,23,0,0.92,474,25.0,1,0.9510528445243835,train
original_010_frame_01.png,data_processed\frames\original_010_frame_01.png,0,original,010.mp4,71,1,2.84,474,25.0,1,0.9496508836746216,train
original_010_frame_02.png,data_processed\frames\original_010_frame_02.png,0,original,010.mp4,118,2,4.72,474,25.0,1,0.94691002368927,train
original_010_frame_03.png,data_processed\frames\original_010_frame_03.png,0,original,010.mp4,165,3,6.6,474,25.0,1,0.9399386644363404,train
original_010_frame_04.png,data_processed\frames\original_010_frame_04.png,0,original,010.mp4,213,4,8.52,474,25.0,1,0.9495299458503724,train
original_010_frame_05.png,data_processed\frames\original_010_frame_05.png,0,original,010.mp4,260,5,10.4,474,25.0,1,0.9445899724960328,train
original_010_frame_06.png,data_processed\frames\original_010_frame_06.png,0,original,010.mp4,308,6,12.32,474,25.0,1,0.9476249814033508,train
original_010_frame_07.png,data_processed\frames\original_010_frame_07.png,0,original,010.mp4,355,7,14.2,474,25.0,1,0.9423837065696716,train
original_010_frame_08.png,data_processed\frames\original_010_frame_08.png,0,original,010.mp4,402,8,16.08,474,25.0,1,0.9369326233863832,train
original_010_frame_09.png,data_processed\frames\original_010_frame_09.png,0,original,010.mp4,450,9,18.0,474,25.0,1,0.9493341445922852,train
original_011_frame_00.png,data_processed\frames\original_011_frame_00.png,0,original,011.mp4,31,0,1.2916666666666667,632,24.0,1,0.9451598525047302,train
original_011_frame_01.png,data_processed\frames\original_011_frame_01.png,0,original,011.mp4,94,1,3.9166666666666665,632,24.0,1,0.949079930782318,train
original_011_frame_02.png,data_processed\frames\original_011_frame_02.png,0,original,011.mp4,158,2,6.583333333333333,632,24.0,1,0.9530869126319884,train
original_011_frame_03.png,data_processed\frames\original_011_frame_03.png,0,original,011.mp4,221,3,9.208333333333334,632,24.0,1,0.9441943764686584,train
original_011_frame_04.png,data_processed\frames\original_011_frame_04.png,0,original,011.mp4,284,4,11.833333333333334,632,24.0,1,0.9438073635101318,train
original_011_frame_05.png,data_processed\frames\original_011_frame_05.png,0,original,011.mp4,347,5,14.458333333333334,632,24.0,1,0.9406741857528688,train
original_011_frame_06.png,data_processed\frames\original_011_frame_06.png,0,original,011.mp4,410,6,17.083333333333332,632,24.0,1,0.9526686072349548,train
original_011_frame_07.png,data_processed\frames\original_011_frame_07.png,0,original,011.mp4,474,7,19.75,632,24.0,1,0.9511252641677856,train
original_011_frame_08.png,data_processed\frames\original_011_frame_08.png,0,original,011.mp4,537,8,22.375,632,24.0,1,0.9505159258842468,train
original_011_frame_09.png,data_processed\frames\original_011_frame_09.png,0,original,011.mp4,600,9,25.0,632,24.0,1,0.9369027018547058,train
original_012_frame_00.png,data_processed\frames\original_012_frame_00.png,0,original,012.mp4,18,0,0.72,363,25.0,1,0.928789496421814,test
original_012_frame_01.png,data_processed\frames\original_012_frame_01.png,0,original,012.mp4,54,1,2.16,363,25.0,1,0.9386287927627563,test
original_012_frame_02.png,data_processed\frames\original_012_frame_02.png,0,original,012.mp4,90,2,3.6,363,25.0,1,0.9370328783988952,test
original_012_frame_03.png,data_processed\frames\original_012_frame_03.png,0,original,012.mp4,127,3,5.08,363,25.0,1,0.9401559829711914,test
original_012_frame_04.png,data_processed\frames\original_012_frame_04.png,0,original,012.mp4,163,4,6.52,363,25.0,1,0.932957410812378,test
original_012_frame_05.png,data_processed\frames\original_012_frame_05.png,0,original,012.mp4,199,5,7.96,363,25.0,1,0.939064919948578,test
original_012_frame_06.png,data_processed\frames\original_012_frame_06.png,0,original,012.mp4,235,6,9.4,363,25.0,1,0.9358217120170592,test
original_012_frame_07.png,data_processed\frames\original_012_frame_07.png,0,original,012.mp4,272,7,10.88,363,25.0,1,0.9370580911636353,test
original_012_frame_08.png,data_processed\frames\original_012_frame_08.png,0,original,012.mp4,308,8,12.32,363,25.0,1,0.9440193176269532,test
original_012_frame_09.png,data_processed\frames\original_012_frame_09.png,0,original,012.mp4,344,9,13.76,363,25.0,1,0.9363320469856262,test
original_013_frame_00.png,data_processed\frames\original_013_frame_00.png,0,original,013.mp4,16,0,0.64,332,25.0,1,0.9480834007263184,train
original_013_frame_01.png,data_processed\frames\original_013_frame_01.png,0,original,013.mp4,49,1,1.96,332,25.0,1,0.9437806606292723,train
original_013_frame_02.png,data_processed\frames\original_013_frame_02.png,0,original,013.mp4,83,2,3.32,332,25.0,1,0.9462549090385436,train
original_013_frame_03.png,data_processed\frames\original_013_frame_03.png,0,original,013.mp4,116,3,4.64,332,25.0,1,0.9474878907203674,train
original_013_frame_04.png,data_processed\frames\original_013_frame_04.png,0,original,013.mp4,149,4,5.96,332,25.0,1,0.9443653225898744,train
original_013_frame_05.png,data_processed\frames\original_013_frame_05.png,0,original,013.mp4,182,5,7.28,332,25.0,1,0.9423072934150696,train
original_013_frame_06.png,data_processed\frames\original_013_frame_06.png,0,original,013.mp4,215,6,8.6,332,25.0,1,0.9466273188591005,train
original_013_frame_07.png,data_processed\frames\original_013_frame_07.png,0,original,013.mp4,249,7,9.96,332,25.0,1,0.945829451084137,train
original_013_frame_08.png,data_processed\frames\original_013_frame_08.png,0,original,013.mp4,282,8,11.28,332,25.0,1,0.947702169418335,train
original_013_frame_09.png,data_processed\frames\original_013_frame_09.png,0,original,013.mp4,315,9,12.6,332,25.0,1,0.9416167736053468,train
original_014_frame_00.png,data_processed\frames\original_014_frame_00.png,0,original,014.mp4,33,0,1.1,676,30.0,1,0.9298179149627686,train
original_014_frame_01.png,data_processed\frames\original_014_frame_01.png,0,original,014.mp4,101,1,3.3666666666666667,676,30.0,1,0.9250141382217408,train
original_014_frame_02.png,data_processed\frames\original_014_frame_02.png,0,original,014.mp4,169,2,5.633333333333334,676,30.0,1,0.933796226978302,train
original_014_frame_03.png,data_processed\frames\original_014_frame_03.png,0,original,014.mp4,236,3,7.866666666666666,676,30.0,1,0.9383033514022828,train
original_014_frame_04.png,data_processed\frames\original_014_frame_04.png,0,original,014.mp4,304,4,10.133333333333333,676,30.0,1,0.9380996823310852,train
original_014_frame_05.png,data_processed\frames\original_014_frame_05.png,0,original,014.mp4,371,5,12.366666666666667,676,30.0,1,0.9396512508392334,train
original_014_frame_06.png,data_processed\frames\original_014_frame_06.png,0,original,014.mp4,439,6,14.633333333333333,676,30.0,1,0.9286579489707948,train
original_014_frame_07.png,data_processed\frames\original_014_frame_07.png,0,original,014.mp4,506,7,16.866666666666667,676,30.0,1,0.9388107061386108,train
original_014_frame_08.png,data_processed\frames\original_014_frame_08.png,0,original,014.mp4,574,8,19.133333333333333,676,30.0,1,0.9303174018859864,train
original_014_frame_09.png,data_processed\frames\original_014_frame_09.png,0,original,014.mp4,642,9,21.4,676,30.0,1,0.8035216331481934,train
original_015_frame_00.png,data_processed\frames\original_015_frame_00.png,0,original,015.mp4,21,0,0.7,437,30.0,1,0.9434379935264589,test
original_015_frame_01.png,data_processed\frames\original_015_frame_01.png,0,original,015.mp4,65,1,2.1666666666666665,437,30.0,1,0.9440434575080872,test
original_015_frame_02.png,data_processed\frames\original_015_frame_02.png,0,original,015.mp4,109,2,3.633333333333333,437,30.0,1,0.9460051655769348,test
original_015_frame_03.png,data_processed\frames\original_015_frame_03.png,0,original,015.mp4,152,3,5.066666666666666,437,30.0,1,0.9474610686302184,test
original_015_frame_04.png,data_processed\frames\original_015_frame_04.png,0,original,015.mp4,196,4,6.533333333333333,437,30.0,1,0.9477136731147766,test
original_015_frame_05.png,data_processed\frames\original_015_frame_05.png,0,original,015.mp4,240,5,8.0,437,30.0,1,0.9452255368232728,test
original_015_frame_06.png,data_processed\frames\original_015_frame_06.png,0,original,015.mp4,284,6,9.466666666666669,437,30.0,1,0.9491322636604308,test
original_015_frame_07.png,data_processed\frames\original_015_frame_07.png,0,original,015.mp4,327,7,10.9,437,30.0,1,0.9461311101913452,test
original_015_frame_08.png,data_processed\frames\original_015_frame_08.png,0,original,015.mp4,371,8,12.366666666666667,437,30.0,1,0.9459396600723268,test
original_015_frame_09.png,data_processed\frames\original_015_frame_09.png,0,original,015.mp4,415,9,13.833333333333334,437,30.0,1,0.9461836814880372,test
original_016_frame_00.png,data_processed\frames\original_016_frame_00.png,0,original,016.mp4,33,0,1.1,678,30.0,1,0.9346966743469238,train
original_016_frame_01.png,data_processed\frames\original_016_frame_01.png,0,original,016.mp4,101,1,3.3666666666666667,678,30.0,1,0.9318045973777772,train
original_016_frame_02.png,data_processed\frames\original_016_frame_02.png,0,original,016.mp4,169,2,5.633333333333334,678,30.0,1,0.9465234875679016,train
original_016_frame_03.png,data_processed\frames\original_016_frame_03.png,0,original,016.mp4,237,3,7.9,678,30.0,1,0.8871780633926392,train
original_016_frame_04.png,data_processed\frames\original_016_frame_04.png,0,original,016.mp4,305,4,10.166666666666666,678,30.0,1,0.9381873607635498,train
original_016_frame_05.png,data_processed\frames\original_016_frame_05.png,0,original,016.mp4,372,5,12.4,678,30.0,1,0.930900514125824,train
original_016_frame_06.png,data_processed\frames\original_016_frame_06.png,0,original,016.mp4,440,6,14.666666666666666,678,30.0,1,0.8799782395362854,train
original_016_frame_07.png,data_processed\frames\original_016_frame_07.png,0,original,016.mp4,508,7,16.933333333333334,678,30.0,1,0.9378799200057985,train
original_016_frame_08.png,data_processed\frames\original_016_frame_08.png,0,original,016.mp4,576,8,19.2,678,30.0,1,0.94102543592453,train
original_016_frame_09.png,data_processed\frames\original_016_frame_09.png,0,original,016.mp4,644,9,21.466666666666665,678,30.0,1,0.939506769180298,train
original_017_frame_00.png,data_processed\frames\original_017_frame_00.png,0,original,017.mp4,19,0,0.6333333333333333,398,30.0,1,0.941028892993927,train
original_017_frame_01.png,data_processed\frames\original_017_frame_01.png,0,original,017.mp4,59,1,1.9666666666666663,398,30.0,1,0.9416155219078064,train
original_017_frame_02.png,data_processed\frames\original_017_frame_02.png,0,original,017.mp4,99,2,3.3,398,30.0,1,0.9394680261611938,train
original_017_frame_03.png,data_processed\frames\original_017_frame_03.png,0,original,017.mp4,139,3,4.633333333333334,398,30.0,1,0.9404537677764891,train
original_017_frame_04.png,data_processed\frames\original_017_frame_04.png,0,original,017.mp4,179,4,5.966666666666667,398,30.0,1,0.9411444664001464,train
original_017_frame_05.png,data_processed\frames\original_017_frame_05.png,0,original,017.mp4,218,5,7.266666666666667,398,30.0,1,0.943940818309784,train
original_017_frame_06.png,data_processed\frames\original_017_frame_06.png,0,original,017.mp4,258,6,8.6,398,30.0,1,0.9464271068572998,train
original_017_frame_07.png,data_processed\frames\original_017_frame_07.png,0,original,017.mp4,298,7,9.933333333333334,398,30.0,1,0.9392513632774352,train
original_017_frame_08.png,data_processed\frames\original_017_frame_08.png,0,original,017.mp4,338,8,11.266666666666667,398,30.0,1,0.9351345896720886,train
original_017_frame_09.png,data_processed\frames\original_017_frame_09.png,0,original,017.mp4,378,9,12.6,398,30.0,1,0.9392593502998352,train
original_018_frame_00.png,data_processed\frames\original_018_frame_00.png,0,original,018.mp4,21,0,0.7,432,30.0,1,0.9518104195594788,train
original_018_frame_01.png,data_processed\frames\original_018_frame_01.png,0,original,018.mp4,64,1,2.1333333333333333,432,30.0,1,0.9413271546363832,train
original_018_frame_02.png,data_processed\frames\original_018_frame_02.png,0,original,018.mp4,108,2,3.6,432,30.0,1,0.9442222714424132,train
original_018_frame_03.png,data_processed\frames\original_018_frame_03.png,0,original,018.mp4,151,3,5.033333333333333,432,30.0,1,0.942349910736084,train
original_018_frame_04.png,data_processed\frames\original_018_frame_04.png,0,original,018.mp4,194,4,6.466666666666667,432,30.0,1,0.944995641708374,train
original_018_frame_05.png,data_processed\frames\original_018_frame_05.png,0,original,018.mp4,237,5,7.9,432,30.0,1,0.9460670351982116,train
original_018_frame_06.png,data_processed\frames\original_018_frame_06.png,0,original,018.mp4,280,6,9.333333333333334,432,30.0,1,0.9475714564323424,train
original_018_frame_07.png,data_processed\frames\original_018_frame_07.png,0,original,018.mp4,324,7,10.8,432,30.0,1,0.943742036819458,train
original_018_frame_08.png,data_processed\frames\original_018_frame_08.png,0,original,018.mp4,367,8,12.233333333333333,432,30.0,1,0.9504017233848572,train
original_018_frame_09.png,data_processed\frames\original_018_frame_09.png,0,original,018.mp4,410,9,13.666666666666666,432,30.0,1,0.9386926293373108,train
original_019_frame_00.png,data_processed\frames\original_019_frame_00.png,0,original,019.mp4,69,0,2.3,1385,30.0,1,0.9445784091949464,train
original_019_frame_01.png,data_processed\frames\original_019_frame_01.png,0,original,019.mp4,207,1,6.9,1385,30.0,1,0.9465866088867188,train
original_019_frame_02.png,data_processed\frames\original_019_frame_02.png,0,original,019.mp4,346,2,11.533333333333331,1385,30.0,1,0.9354884028434752,train
original_019_frame_03.png,data_processed\frames\original_019_frame_03.png,0,original,019.mp4,484,3,16.133333333333333,1385,30.0,1,0.9352611899375916,train
original_019_frame_04.png,data_processed\frames\original_019_frame_04.png,0,original,019.mp4,623,4,20.766666666666666,1385,30.0,1,0.9453364014625548,train
original_019_frame_05.png,data_processed\frames\original_019_frame_05.png,0,original,019.mp4,761,5,25.366666666666667,1385,30.0,1,0.938495635986328,train
original_019_frame_06.png,data_processed\frames\original_019_frame_06.png,0,original,019.mp4,900,6,30.0,1385,30.0,1,0.9317138195037842,train
original_019_frame_07.png,data_processed\frames\original_019_frame_07.png,0,original,019.mp4,1038,7,34.6,1385,30.0,1,0.9400035738945008,train
original_019_frame_08.png,data_processed\frames\original_019_frame_08.png,0,original,019.mp4,1177,8,39.23333333333333,1385,30.0,1,0.9438751935958862,train
original_019_frame_09.png,data_processed\frames\original_019_frame_09.png,0,original,019.mp4,1315,9,43.833333333333336,1385,30.0,1,0.9458757042884828,train
original_020_frame_00.png,data_processed\frames\original_020_frame_00.png,0,original,020.mp4,19,0,0.76,390,25.0,1,0.9417519569396972,train
original_020_frame_01.png,data_processed\frames\original_020_frame_01.png,0,original,020.mp4,58,1,2.32,390,25.0,1,0.947030782699585,train
original_020_frame_02.png,data_processed\frames\original_020_frame_02.png,0,original,020.mp4,97,2,3.88,390,25.0,1,0.9492852091789246,train
