filename,face_detected,detection_score,x,y,width,height,crop_x1,crop_y1,crop_x2,crop_y2
Deepfakes_002_006_frame_05.png,1,0.9467571377754211,542.9884033203125,178.0937042236328,194.6531524658203,282.6983337402344,504.0,122.0,775.0,516.0
Deepfakes_002_006_frame_06.png,1,0.9437940716743469,534.7300415039062,169.74920654296875,194.38536071777344,293.5181884765625,496.0,111.0,767.0,521.0
Deepfakes_002_006_frame_07.png,1,0.947395920753479,526.8397216796875,176.4420166015625,201.4193878173828,286.19915771484375,486.0,119.0,768.0,519.0
Deepfakes_002_006_frame_08.png,1,0.9523340463638306,543.6966552734375,162.57203674316406,194.08213806152344,297.3972473144531,505.0,103.0,775.0,518.0
Deepfakes_002_006_frame_09.png,1,0.9438636302947998,580.77001953125,171.29226684570312,197.76954650878906,276.330078125,541.0,116.0,817.0,502.0
Deepfakes_003_000_frame_00.png,1,0.9278299808502197,246.13926696777344,56.022640228271484,97.3944320678711,119.20354461669922,227.0,33.0,362.0,198.0
Deepfakes_003_000_frame_01.png,1,0.9373679161071777,260.2962951660156,68.32752227783203,98.49824523925781,136.3142852783203,241.0,41.0,377.0,231.0
Deepfakes_003_000_frame_02.png,1,0.9338229298591614,260.21514892578125,76.09408569335938,93.86746215820312,136.24505615234375,242.0,49.0,372.0,239.0
Deepfakes_003_000_frame_03.png,1,0.9365531206130981,248.97906494140625,65.93257141113281,101.41839599609375,131.55813598632812,228.0,39.0,370.0,223.0
Deepfakes_003_000_frame_04.png,1,0.9326120018959045,247.68186950683594,65.95854187011719,99.5895767211914,128.78890991210938,228.0,40.0,366.0,219.0
Deepfakes_003_000_frame_05.png,1,0.9374338984489441,252.35313415527344,67.46268463134766,98.63168334960938,132.27964782714844,233.0,41.0,369.0,225.0
Deepfakes_003_000_frame_06.png,1,0.9350448250770569,278.15606689453125,73.03608703613281,93.6078109741211,131.63690185546875,260.0,47.0,389.0,230.0
Deepfakes_003_000_frame_07.png,1,0.916577935218811,266.6684875488281,81.20841217041016,89.18504333496094,135.07179260253906,249.0,54.0,372.0,243.0
Deepfakes_003_000_frame_08.png,1,0.930953860282898,281.8419494628906,58.624366760253906,95.64723205566406,123.18205261230469,262.0,34.0,396.0,205.0
Deepfakes_003_000_frame_09.png,1,0.9360825419425964,255.5932159423828,67.40151977539062,94.41006469726562,126.4056396484375,237.0,42.0,368.0,218.0
Deepfakes_004_982_frame_00.png,1,0.941240668296814,711.3418579101562,125.35420227050781,126.83590698242188,169.94677734375,686.0,92.0,863.0,328.0
Deepfakes_004_982_frame_01.png,1,0.80030357837677,217.3207244873047,30.048873901367188,192.70193481445312,196.46542358398438,179.0,0.0,448.0,265.0
Deepfakes_004_982_frame_02.png,1,0.9426907300949097,720.6192016601562,124.49457550048828,134.4666748046875,181.7393341064453,694.0,88.0,881.0,342.0
Deepfakes_004_982_frame_03.png,1,0.8047693967819214,208.63931274414062,24.691688537597656,206.0432586669922,210.39427185058594,167.0,0.0,455.0,277.0
Deepfakes_004_982_frame_04.png,1,0.9393945336341858,769.9896850585938,122.313232421875,129.0104522705078,177.97470092773438,744.0,87.0,924.0,335.0
Deepfakes_004_982_frame_05.png,1,0.9404236674308777,755.7713623046875,132.35459899902344,133.42161560058594,173.50421142578125,729.0,98.0,915.0,339.0
Deepfakes_004_982_frame_06.png,1,0.9406340718269348,730.9031372070312,123.72681427001953,138.42996215820312,177.25807189941406,703.0,88.0,896.0,335.0
Deepfakes_004_982_frame_07.png,1,0.9391456842422485,698.4173583984375,110.20626068115234,127.2740707397461,180.1565704345703,673.0,74.0,850.0,326.0
Deepfakes_004_982_frame_08.png,1,0.9407033920288086,731.6514892578125,137.5390167236328,132.29527282714844,175.13217163085938,705.0,102.0,889.0,347.0
Deepfakes_004_982_frame_09.png,1,0.9449968338012695,751.3460693359375,132.54864501953125,133.92010498046875,183.1043701171875,725.0,96.0,911.0,351.0
Deepfakes_005_010_frame_00.png,1,0.9266872406005859,281.9302673339844,60.20134735107422,93.02095031738281,116.35874938964844,263.0,37.0,392.0,199.0
Deepfakes_005_010_frame_01.png,1,0.9353218674659729,283.498779296875,70.67022705078125,95.92013549804688,120.4610824584961,264.0,46.0,398.0,215.0
Deepfakes_005_010_frame_02.png,1,0.9391626715660095,285.3252258300781,69.46478271484375,94.68144226074219,118.54090118408203,267.0,46.0,398.0,211.0
Deepfakes_005_010_frame_03.png,1,0.9398380517959595,287.4394226074219,68.66796875,93.11853790283203,118.63912200927734,269.0,45.0,398.0,210.0
Deepfakes_005_010_frame_04.png,1,0.9307653903961182,292.8997802734375,69.16679382324219,91.36408233642578,115.33747100830078,274.0,46.0,402.0,207.0
Deepfakes_005_010_frame_05.png,1,0.9365838170051575,288.0166931152344,68.88424682617188,91.22117614746094,118.24722290039062,270.0,45.0,397.0,210.0
Deepfakes_005_010_frame_06.png,1,0.9362986087799072,280.08624267578125,68.97903442382812,95.37643432617188,119.58402252197266,261.0,45.0,394.0,211.0
Deepfakes_005_010_frame_07.png,1,0.9310365319252014,277.3217468261719,72.00886535644531,97.01213073730469,121.26859283447266,258.0,48.0,393.0,217.0
Deepfakes_005_010_frame_08.png,1,0.9286689162254333,277.82708740234375,66.78868103027344,92.54629516601562,114.52198028564453,259.0,44.0,388.0,203.0
Deepfakes_005_010_frame_09.png,1,0.9167788028717041,323.7381591796875,63.964900970458984,90.13289642333984,114.8733901977539,305.0,41.0,431.0,200.0
Deepfakes_006_002_frame_00.png,1,0.9352245330810547,582.794921875,112.47377014160156,195.7079620361328,271.330078125,543.0,58.0,817.0,437.0
Deepfakes_006_002_frame_01.png,1,0.9404338598251343,585.9457397460938,111.99070739746094,202.06105041503906,279.5148010253906,545.0,56.0,828.0,446.0
Deepfakes_006_002_frame_02.png,1,0.9433974027633667,590.607421875,128.83447265625,195.2659912109375,269.74932861328125,551.0,75.0,824.0,451.0
Deepfakes_006_002_frame_03.png,1,0.9372186064720154,562.1534423828125,130.1404266357422,190.59112548828125,265.7042541503906,524.0,77.0,790.0,448.0
Deepfakes_006_002_frame_04.png,1,0.9451776146888733,590.0518188476562,119.45860290527344,192.4595489501953,273.8444519042969,552.0,65.0,820.0,447.0
Deepfakes_006_002_frame_05.png,1,0.9429847002029419,605.7754516601562,117.39891052246094,191.4294891357422,272.4530944824219,567.0,63.0,835.0,443.0
Deepfakes_006_002_frame_06.png,1,0.9429646134376526,590.3550415039062,128.21141052246094,197.1962127685547,262.5906677246094,551.0,76.0,826.0,442.0
Deepfakes_006_002_frame_07.png,1,0.9455327987670898,590.7155151367188,122.71305847167969,192.55308532714844,268.3635559082031,552.0,69.0,821.0,444.0
Deepfakes_006_002_frame_08.png,1,0.9451896548271179,578.9110717773438,124.87814331054688,191.3842010498047,277.934814453125,540.0,69.0,808.0,457.0
Deepfakes_006_002_frame_09.png,1,0.9493041038513184,584.7635498046875,129.85882568359375,192.1868438720703,268.88128662109375,546.0,76.0,814.0,451.0
Deepfakes_007_132_frame_00.png,1,0.937074601650238,321.65338134765625,94.38844299316406,75.12747955322266,101.54419708251953,306.0,74.0,411.0,215.0
Deepfakes_007_132_frame_01.png,1,0.9397416114807129,325.340576171875,87.004150390625,73.10932922363281,98.78903198242188,311.0,68.0,412.0,204.0
Deepfakes_007_132_frame_02.png,1,0.9274448752403259,325.59576416015625,93.27427673339844,75.91928100585938,101.9587631225586,310.0,73.0,416.0,215.0
Deepfakes_007_132_frame_03.png,1,0.9322035312652588,325.9061279296875,91.08964538574219,74.41922760009766,99.27729034423828,311.0,72.0,414.0,209.0
Deepfakes_007_132_frame_04.png,1,0.9257435202598572,327.2818298339844,94.94419860839844,74.53215789794922,100.81695556640625,313.0,74.0,415.0,215.0
Deepfakes_007_132_frame_05.png,1,0.9394912719726562,321.4491271972656,90.70463562011719,75.59307098388672,101.24344635009766,306.0,70.0,412.0,211.0
Deepfakes_007_132_frame_06.png,1,0.9309898614883423,322.50164794921875,95.31234741210938,76.11819458007812,99.96770477294922,307.0,76.0,413.0,214.0
Deepfakes_007_132_frame_07.png,1,0.9266953468322754,321.4151611328125,87.52806091308594,71.65769958496094,96.98368072509766,307.0,68.0,407.0,203.0
Deepfakes_007_132_frame_08.png,1,0.9332367777824402,319.25921630859375,91.74951171875,74.74856567382812,100.59941864013672,305.0,71.0,408.0,212.0
Deepfakes_007_132_frame_09.png,1,0.9303734302520752,326.5498046875,97.47395324707031,76.36019897460938,105.7208251953125,311.0,76.0,417.0,224.0
Deepfakes_008_990_frame_00.png,1,0.9419553875923157,415.68914794921875,68.66873168945312,74.69740295410156,106.01210021972656,401.0,47.0,504.0,195.0
Deepfakes_008_990_frame_01.png,1,0.9392894506454468,405.21697998046875,71.82527160644531,72.50599670410156,105.38782501220703,391.0,50.0,491.0,198.0
Deepfakes_008_990_frame_02.png,1,0.9279416799545288,414.1923828125,61.68113327026367,71.14389038085938,101.98278045654297,400.0,41.0,499.0,183.0
Deepfakes_008_990_frame_03.png,1,0.9301731586456299,412.23944091796875,67.64747619628906,72.42127227783203,105.2538833618164,398.0,46.0,498.0,193.0
Deepfakes_008_990_frame_04.png,1,0.934836208820343,417.6019592285156,67.42828369140625,75.74324035644531,110.167724609375,402.0,45.0,508.0,199.0
Deepfakes_008_990_frame_05.png,1,0.9312043786048889,405.9666442871094,73.47113037109375,73.83646392822266,108.14929962158203,391.0,52.0,493.0,202.0
Deepfakes_008_990_frame_06.png,1,0.9320068955421448,407.88922119140625,73.25608825683594,71.45572662353516,103.24373626708984,393.0,53.0,493.0,196.0
Deepfakes_008_990_frame_07.png,1,0.9363610744476318,415.32342529296875,71.16045379638672,72.6581039428711,108.79823303222656,401.0,50.0,501.0,200.0
Deepfakes_008_990_frame_08.png,1,0.9306365847587585,397.830078125,60.963714599609375,72.377197265625,105.24284362792969,383.0,39.0,484.0,187.0
Deepfakes_008_990_frame_09.png,1,0.9322395324707031,387.37213134765625,74.679443359375,73.10580444335938,105.12633514404297,373.0,53.0,474.0,200.0
Deepfakes_009_027_frame_00.png,1,0.9403004050254822,242.99276733398438,128.405517578125,151.76177978515625,204.9528350830078,212.0,88.0,424.0,373.0
Deepfakes_009_027_frame_01.png,1,0.9439240097999573,245.4390869140625,120.87158966064453,152.5998077392578,211.9228973388672,215.0,78.0,428.0,374.0
Deepfakes_009_027_frame_02.png,1,0.9446443319320679,238.94720458984375,117.99340057373047,144.14768981933594,211.9222869873047,210.0,75.0,411.0,371.0
Deepfakes_009_027_frame_03.png,1,0.9450470209121704,231.19439697265625,124.33094024658203,148.72325134277344,196.0139923095703,202.0,85.0,408.0,359.0
Deepfakes_009_027_frame_04.png,1,0.9458458423614502,230.58505249023438,120.82084655761719,150.73570251464844,204.72152709960938,200.0,80.0,411.0,365.0
Deepfakes_009_027_frame_05.png,1,0.9447202682495117,231.08737182617188,111.38235473632812,146.890869140625,202.54376220703125,202.0,71.0,406.0,353.0
Deepfakes_009_027_frame_06.png,1,0.9427304863929749,241.28746032714844,121.03639221191406,150.80459594726562,208.90536499023438,211.0,80.0,422.0,370.0
Deepfakes_009_027_frame_07.png,1,0.9427018761634827,228.39202880859375,124.67362213134766,148.54534912109375,203.56971740722656,199.0,84.0,405.0,368.0
Deepfakes_009_027_frame_08.png,1,0.9443179368972778,229.59326171875,124.27996063232422,150.24790954589844,203.96083068847656,199.0,84.0,409.0,368.0
Deepfakes_009_027_frame_09.png,1,0.9419930577278137,229.20669555664062,123.05362701416016,149.9929656982422,202.64271545410156,200.0,83.0,408.0,365.0
Deepfakes_010_005_frame_00.png,1,0.9407158493995667,270.64227294921875,76.12782287597656,102.16583251953125,135.363037109375,250.0,49.0,392.0,238.0
Deepfakes_010_005_frame_01.png,1,0.9452747702598572,269.7713317871094,80.87203979492188,98.9936752319336,130.28826904296875,250.0,54.0,387.0,237.0
Deepfakes_010_005_frame_02.png,1,0.942285418510437,273.6943664550781,91.07218933105469,100.0589828491211,129.11001586914062,253.0,66.0,393.0,245.0
Deepfakes_010_005_frame_03.png,1,0.9334739446640015,265.41229248046875,71.90814971923828,101.97071075439453,137.82859802246094,245.0,44.0,387.0,236.0
Deepfakes_010_005_frame_04.png,1,0.9434851408004761,281.61639404296875,75.31368255615234,101.4793930053711,133.89915466308594,261.0,49.0,403.0,235.0
Deepfakes_010_005_frame_05.png,1,0.9418880343437195,267.460693359375,79.36470031738281,101.4402084350586,135.26889038085938,247.0,52.0,388.0,241.0
Deepfakes_010_005_frame_06.png,1,0.9454163312911987,258.3055419921875,71.13639068603516,102.18962097167969,137.0267791748047,238.0,44.0,380.0,235.0
Deepfakes_010_005_frame_07.png,1,0.9433947205543518,263.37677001953125,69.59545135498047,102.9901351928711,143.99339294433594,243.0,41.0,386.0,241.0
Deepfakes_010_005_frame_08.png,1,0.939366340637207,266.1482849121094,84.22258758544922,103.18669891357422,144.37181091308594,246.0,56.0,389.0,256.0
Deepfakes_010_005_frame_09.png,1,0.9433119893074036,270.9703369140625,73.0352783203125,101.23231506347656,138.7772216796875,250.0,46.0,392.0,238.0
Deepfakes_011_805_frame_00.png,1,0.9581840634346008,559.044677734375,162.24122619628906,212.94525146484375,292.5950622558594,517.0,104.0,813.0,512.0
Deepfakes_011_805_frame_01.png,1,0.95200115442276,552.9449462890625,164.85079956054688,216.31396484375,302.4273681640625,509.0,104.0,812.0,527.0
Deepfakes_011_805_frame_02.png,1,0.955387532711029,559.1930541992188,162.6885528564453,211.35926818847656,304.9707946777344,517.0,102.0,812.0,527.0
Deepfakes_011_805_frame_03.png,1,0.9508706331253052,556.0053100585938,158.15231323242188,212.52914428710938,286.12432861328125,514.0,101.0,810.0,501.0
Deepfakes_011_805_frame_04.png,1,0.9536843299865723,534.0103149414062,160.33775329589844,213.89285278320312,290.1463317871094,492.0,102.0,789.0,508.0
Deepfakes_011_805_frame_05.png,1,0.9495416879653931,518.7100219726562,157.6515350341797,216.88426208496094,283.6649475097656,475.0,101.0,778.0,497.0
Deepfakes_011_805_frame_06.png,1,0.9520068764686584,535.4896850585938,164.28717041015625,207.1674041748047,295.084716796875,494.0,105.0,783.0,518.0
Deepfakes_011_805_frame_07.png,1,0.9551147818565369,533.579345703125,165.4181365966797,207.75112915039062,284.0754089355469,492.0,109.0,782.0,505.0
Deepfakes_011_805_frame_08.png,1,0.9538405537605286,567.1546020507812,162.6154327392578,210.0988311767578,293.9881286621094,525.0,104.0,819.0,514.0
Deepfakes_011_805_frame_09.png,1,0.9549418091773987,533.18310546875,160.78321838378906,220.36378479003906,299.7459411621094,489.0,101.0,797.0,519.0
Deepfakes_012_026_frame_00.png,1,0.9301252365112305,394.05902099609375,67.71353912353516,87.57794189453125,123.05699157714844,377.0,43.0,498.0,214.0
Deepfakes_012_026_frame_01.png,1,0.9353969693183899,392.07830810546875,72.68556213378906,89.77706909179688,123.81279754638672,375.0,48.0,498.0,220.0
Deepfakes_012_026_frame_02.png,1,0.9319860935211182,395.9023132324219,60.75370407104492,89.97013092041016,116.70096588134766,378.0,37.0,502.0,200.0
Deepfakes_012_026_frame_03.png,1,0.9363417625427246,396.3271484375,74.83184051513672,91.15069580078125,128.3761749267578,378.0,49.0,505.0,228.0
Deepfakes_012_026_frame_04.png,1,0.9355035424232483,391.48779296875,80.73284912109375,90.20795440673828,123.7734146118164,373.0,56.0,499.0,228.0
Deepfakes_012_026_frame_05.png,1,0.9374254941940308,391.0024719238281,79.04638671875,90.01298522949219,126.69100189208984,373.0,54.0,499.0,230.0
Deepfakes_012_026_frame_06.png,1,0.9360135793685913,394.495361328125,76.8727798461914,91.64301300048828,128.65989685058594,376.0,51.0,504.0,230.0
Deepfakes_012_026_frame_07.png,1,0.9366787672042847,393.4029541015625,69.56983947753906,91.51885986328125,127.49065399169922,375.0,44.0,502.0,222.0
Deepfakes_012_026_frame_08.png,1,0.9414270520210266,398.66143798828125,69.38682556152344,90.87940216064453,130.46463012695312,380.0,43.0,507.0,225.0
Deepfakes_012_026_frame_09.png,1,0.9383808374404907,387.31756591796875,73.83090209960938,90.22093963623047,126.01276397705078,369.0,48.0,495.0,224.0
Deepfakes_013_883_frame_00.png,1,0.9471123218536377,314.6521301269531,98.72346496582031,109.96940612792969,152.8702392578125,293.0,68.0,445.0,281.0
Deepfakes_013_883_frame_01.png,1,0.9443931579589844,339.4642028808594,93.2855453491211,111.02565002441406,154.9610137939453,317.0,63.0,472.0,278.0
Deepfakes_013_883_frame_02.png,1,0.9437108635902405,331.4571533203125,93.68781280517578,109.93720245361328,156.5878143310547,310.0,62.0,462.0,281.0
Deepfakes_013_883_frame_03.png,1,0.940290629863739,336.3293151855469,86.87613677978516,119.29358673095703,165.7085418701172,313.0,53.0,478.0,285.0
Deepfakes_013_883_frame_04.png,1,0.9429982304573059,325.6108703613281,81.98528289794922,113.89466857910156,163.41737365722656,303.0,49.0,461.0,277.0
Deepfakes_013_883_frame_05.png,1,0.941547691822052,324.845458984375,88.76409149169922,111.86387634277344,156.3213653564453,302.0,57.0,458.0,276.0
Deepfakes_013_883_frame_06.png,1,0.9431302547454834,321.6328430175781,87.66927337646484,117.07213592529297,161.2091522216797,298.0,55.0,461.0,280.0
Deepfakes_013_883_frame_07.png,1,0.9398534297943115,327.9021911621094,83.96448516845703,112.63773345947266,163.98487854003906,305.0,51.0,462.0,279.0
Deepfakes_013_883_frame_08.png,1,0.944031298160553,327.2435607910156,90.23846435546875,114.31745147705078,158.30694580078125,305.0,59.0,463.0,279.0
Deepfakes_013_883_frame_09.png,1,0.9420843124389648,330.596435546875,77.2548599243164,114.56587982177734,159.9498748779297,308.0,46.0,467.0,268.0
Deepfakes_014_790_frame_00.png,1,0.909000813961029,141.38894653320312,85.2227783203125,82.85408782958984,112.2103042602539,125.0,63.0,240.0,219.0
Deepfakes_014_790_frame_01.png,1,0.9179199934005737,146.76010131835938,87.88925170898438,82.4036865234375,111.78954315185547,130.0,65.0,245.0,221.0
Deepfakes_014_790_frame_02.png,1,0.9223677515983582,144.53717041015625,83.02188110351562,81.78411102294922,110.75638580322266,128.0,61.0,242.0,215.0
Deepfakes_014_790_frame_03.png,1,0.9195238947868347,151.3106689453125,83.91389465332031,82.56141662597656,107.80880737304688,135.0,62.0,249.0,212.0
Deepfakes_014_790_frame_04.png,1,0.9193520545959473,151.33216857910156,81.7529296875,79.72367095947266,110.43911743164062,136.0,59.0,246.0,214.0
Deepfakes_014_790_frame_05.png,1,0.9280551671981812,150.98716735839844,80.34527587890625,83.00247955322266,113.0484619140625,134.0,58.0,249.0,215.0
Deepfakes_014_790_frame_06.png,1,0.927147388458252,153.36090087890625,88.0555419921875,82.67707061767578,115.32366180419922,137.0,65.0,252.0,226.0
Deepfakes_014_790_frame_07.png,1,0.9300379753112793,149.20510864257812,79.93236541748047,83.1151123046875,112.30406188964844,133.0,57.0,248.0,214.0
Deepfakes_014_790_frame_08.png,1,0.9247821569442749,156.03541564941406,84.96375274658203,85.34500885009766,117.60859680175781,139.0,61.0,258.0,225.0
Deepfakes_014_790_frame_09.png,1,0.8072685599327087,299.8045959472656,49.880027770996094,162.4307403564453,234.6492462158203,267.0,3.0,494.0,330.0
Deepfakes_015_919_frame_00.png,1,0.9411974549293518,310.77117919921875,124.7806625366211,102.92973327636719,139.2584991455078,290.0,97.0,433.0,291.0
Deepfakes_015_919_frame_01.png,1,0.9444783329963684,292.7865905761719,126.04741668701172,98.53131866455078,143.0670623779297,273.0,98.0,410.0,297.0
Deepfakes_015_919_frame_02.png,1,0.9471928477287292,293.70166015625,109.32173156738281,97.16778564453125,148.26583862304688,274.0,80.0,409.0,286.0
Deepfakes_015_919_frame_03.png,1,0.9451833963394165,304.07867431640625,101.15899658203125,97.17495727539062,148.70687866210938,285.0,72.0,420.0,278.0
Deepfakes_015_919_frame_04.png,1,0.9460721015930176,304.36907958984375,119.71623229980469,100.58688354492188,148.21551513671875,284.0,90.0,424.0,296.0
Deepfakes_015_919_frame_05.png,1,0.942035436630249,293.36187744140625,119.51252746582031,97.9540023803711,140.53353881835938,274.0,91.0,410.0,288.0
Deepfakes_015_919_frame_06.png,1,0.952977180480957,294.54071044921875,100.28185272216797,98.82290649414062,152.3787078857422,275.0,70.0,412.0,282.0
Deepfakes_015_919_frame_07.png,1,0.9455903172492981,296.6083068847656,107.3896713256836,96.40571594238281,144.0512237548828,277.0,79.0,412.0,279.0
Deepfakes_015_919_frame_08.png,1,0.9430332779884338,303.8237609863281,109.37883758544922,97.01301574707031,142.15220642089844,284.0,81.0,419.0,279.0
Deepfakes_015_919_frame_09.png,1,0.94940584897995,294.609130859375,109.62118530273438,97.41157531738281,145.28466796875,275.0,80.0,411.0,283.0
Deepfakes_016_209_frame_00.png,1,0.9386910796165466,173.5767364501953,65.25483703613281,72.4132080078125,109.11385345458984,159.0,44.0,259.0,195.0
Deepfakes_016_209_frame_01.png,1,0.9347905516624451,186.2455596923828,68.23414611816406,74.7953109741211,107.31481170654297,172.0,47.0,275.0,196.0
Deepfakes_016_209_frame_02.png,1,0.9490152597427368,190.60015869140625,72.79846954345703,77.25312805175781,107.257080078125,175.0,51.0,282.0,201.0
Deepfakes_016_209_frame_03.png,1,0.8817831873893738,392.5281677246094,60.19405746459961,79.47679138183594,121.70720672607422,377.0,36.0,487.0,205.0
Deepfakes_016_209_frame_04.png,1,0.941096305847168,201.36651611328125,68.43070220947266,76.97855377197266,106.396728515625,186.0,47.0,293.0,195.0
Deepfakes_016_209_frame_05.png,1,0.9340001344680786,200.59771728515625,66.07376098632812,75.64913940429688,111.54009246826172,185.0,44.0,291.0,199.0
Deepfakes_016_209_frame_06.png,1,0.8766067028045654,381.8067321777344,61.38199234008789,74.8564682006836,116.09920501708984,367.0,38.0,470.0,200.0
Deepfakes_016_209_frame_07.png,1,0.9348809719085693,197.66738891601562,71.74198913574219,75.10797882080078,109.06571197509766,182.0,50.0,287.0,201.0
Deepfakes_016_209_frame_08.png,1,0.9375102519989014,195.42137145996094,72.128662109375,79.48443603515625,107.6769790649414,180.0,51.0,289.0,200.0
Deepfakes_016_209_frame_09.png,1,0.9360217452049255,186.88206481933594,73.60247039794922,75.17476654052734,104.28819274902344,171.0,53.0,277.0,197.0
Deepfakes_017_803_frame_00.png,1,0.9398970007896423,580.3480224609375,109.63467407226562,192.61744689941406,259.5134582519531,542.0,58.0,810.0,420.0
Deepfakes_017_803_frame_01.png,1,0.9413827061653137,568.7703247070312,123.072265625,211.58799743652344,284.7598876953125,526.0,67.0,822.0,463.0
Deepfakes_017_803_frame_02.png,1,0.942704975605011,564.014404296875,117.22335815429688,200.2996368408203,270.84063720703125,524.0,63.0,804.0,442.0
Deepfakes_017_803_frame_03.png,1,0.9366424679756165,566.4140625,111.28968811035156,194.180419921875,268.938232421875,528.0,58.0,798.0,433.0
Deepfakes_017_803_frame_04.png,1,0.9435250163078308,571.1156616210938,109.77366638183594,198.5469512939453,277.18280029296875,532.0,54.0,808.0,441.0
Deepfakes_017_803_frame_05.png,1,0.9421559572219849,559.8013305664062,108.38900756835938,195.5704803466797,284.6544189453125,520.0,52.0,794.0,449.0
Deepfakes_017_803_frame_06.png,1,0.9459100961685181,541.7366943359375,116.44709777832031,210.27532958984375,283.2376403808594,499.0,60.0,794.0,455.0
Deepfakes_017_803_frame_07.png,1,0.9412619471549988,539.814453125,114.39268493652344,193.92071533203125,275.4672546386719,501.0,59.0,771.0,444.0
Deepfakes_017_803_frame_08.png,1,0.937522292137146,568.6448364257812,98.69451904296875,207.83255004882812,295.9770202636719,527.0,39.0,817.0,453.0
Deepfakes_017_803_frame_09.png,1,0.9449670910835266,559.3199462890625,143.6699981689453,183.81610107421875,260.5382995605469,523.0,91.0,779.0,456.0
Deepfakes_018_019_frame_00.png,1,0.9481345415115356,251.37722778320312,129.82546997070312,115.73851776123047,155.22776794433594,228.0,98.0,390.0,316.0
Deepfakes_018_019_frame_01.png,1,0.936333954334259,248.62635803222656,148.12060546875,115.66043853759766,150.28016662597656,225.0,118.0,387.0,328.0
